title;topik;contentSnippet;isoDate;link;sumber
Huawei Indonesia Hadirkan MatePad 13.2 Harga Rp 16,9 Juta, Ini Spesifikasinya;teknologi;Tablet Huawei MatePad 13.2 mengambil nama dari ukuran layarnya yang 13,2 inci. Harga yang diumumkan adalah harga pre-order.;2025-02-27T04:50:20.000Z;https://tekno.tempo.co/read/1980491/huawei-indonesia-hadirkan-matepad-13-2-harga-rp-169-juta-ini-spesifikasinya;tempo
Ladang Ganja di Taman Nasional Bromo Tengger Semeru, Adakah Ancaman Invasif?;teknologi;Sebelum jadi ladang ganja, bagaimana tanaman ganja dibenarkan dan disalahkan jika tumbuh di taman nasional? ;2025-02-27T04:25:42.000Z;https://tekno.tempo.co/read/1980476/ladang-ganja-di-taman-nasional-bromo-tengger-semeru-adakah-ancaman-invasif;tempo
Apa Itu Fitur Berbagi dengan Keluarga yang Ada di Google One?;teknologi;Google One adalah keanggotaan yang memberi pengguna lebih banyak ruang penyimpanan untuk digunakan di Google Drive, Gmail, dan Google Photos. ;2025-02-27T04:02:03.000Z;https://tekno.tempo.co/read/1980463/apa-itu-fitur-berbagi-dengan-keluarga-yang-ada-di-google-one;tempo
 Insinyur Alam yang Unik, Berikut 14 Fakta Menarik Berang-Berang;teknologi;Sering kali dianggap lucu dan cerdas, ternyata berang-berang merupakan salah satu hewan yang berperan dalam ekosistem lingkungan.;2025-02-27T03:12:09.000Z;https://tekno.tempo.co/read/1980439/insinyur-alam-yang-unik-berikut-14-fakta-menarik-berang-berang;tempo
Seberapa Berbahaya Berang-Berang bagi Manusia?;teknologi;Meskipun berang-berang terlihat menggemaskan, mereka tetap merupakan hewan liar dengan naluri bertahan yang kuat.;2025-02-27T03:00:00.000Z;https://tekno.tempo.co/read/1980433/seberapa-berbahaya-berang-berang-bagi-manusia;tempo
Komitmen Wujudkan Ekonomi Kerakyatan, Kredit UMKM Bank Mandiri 2024 Alami Peningkatan;ekonomi;Bank Mandiri terus berkomitmen untuk mewujudkan ekonomi kerakyatan dengan bukti kredit UMKM Bank Mandiri 2024 mengalami peningkatan.;2025-03-01T02:58:50.000Z;https://jakarta.tribunnews.com/2025/03/01/komitmen-wujudkan-ekonomi-kerakyatan-kredit-umkm-bank-mandiri-2024-alami-peningkatan;tribun_jakarta
Ciptakan Lingkungan Kerja Inklusif, Bank Mandiri Upayakan Langkah lewat Respectful Workplace Policy;ekonomi;Guna menciptakan lingkungan kerja yang inklusif, Bank Mandiri mengupayakan langkah tepat lewat program Respectful Workplace Policy (RWP).;2025-02-25T04:44:13.000Z;https://jakarta.tribunnews.com/2025/02/25/ciptakan-lingkungan-kerja-inklusif-bank-mandiri-upayakan-langkah-lewat-respectful-workplace-policy;tribun_jakarta
Buka Showroom di Kelapa Gading, Daikin Perkenalkan Inovasi Teknologi Tata Udara untuk Warga Jakarta;ekonomi;PT Daikin Airconditioning Indonesia (Daikin) meresmikan showroom ke-15 di Jakarta, yang juga menjadi showroom ke-39 di seluruh Indonesia.;2025-02-24T12:18:34.000Z;https://jakarta.tribunnews.com/2025/02/24/buka-showroom-di-kelapa-gading-daikin-perkenalkan-inovasi-teknologi-tata-udara-untuk-warga-jakarta;tribun_jakarta
Berkomitmen Pacu UMKM Naik Kelas, Bank Mandiri Lewat Rumah BUMN Jadi Mesin Pertumbuhan Ekonomi;ekonomi;Berkomitmen untuk memacu UMKM naik kelas dan pertumbuhan ekonomi, Bank Mandiri lewat Rumah BUMN jadi mesin untuk membangun pertumbuhan ekonomi digital;2025-02-17T11:23:00.000Z;https://jakarta.tribunnews.com/2025/02/17/berkomitmen-pacu-umkm-naik-kelas-bank-mandiri-lewat-rumah-bumn-jadi-mesin-pertumbuhan-ekonomi;tribun_jakarta
Bank Mandiri Dorong UMKM Naik Kelas lewat uRBan Festival 2024;ekonomi;Bank Mandiri lewat uRBan Festival 2024 dorong UMKM naik kelas dengan pelatihan, pendampingan, hingga akses pembiayaan untuk go global!;2025-02-13T09:34:20.000Z;https://jakarta.tribunnews.com/2025/02/13/bank-mandiri-dorong-umkm-naik-kelas-lewat-urban-festival-2024;tribun_jakarta
Penutupan Imlek 2025 Bareng Nasabah di Jakarta, Bank Mandiri Perkuat Layanan dan Inovasi Digital;ekonomi;Bank Mandiri terus berkomitmen memberikan layanan terbaik bagi nasabah dengan menggelar perayaan Tahun Baru Imlek 2576 Kongzili penuh kebersamaan.;2025-02-11T03:26:45.000Z;https://jakarta.tribunnews.com/2025/02/11/penutupan-imlek-2025-bareng-nasabah-di-jakarta-bank-mandiri-perkuat-layanan-dan-inovasi-digital;tribun_jakarta
Transformasi Digital Manajemen Tenaga Kerja: E-Recruitment Hingga Layanan ke Indonesia Timur;ekonomi;PT Prima Karya Sarana Sejahtera (PKSS) melakukan transformasi digital yang menjadi fokus pembangunan era Prabowo Subianto.;2025-02-05T03:18:52.000Z;https://jakarta.tribunnews.com/2025/02/05/transformasi-digital-manajemen-tenaga-kerja-e-recruitment-hingga-layanan-ke-indonesia-timur;tribun_jakarta
Harga Cabai Rawit Merah Tembus Rp100 Ribu, Pedagang Warteg Menjerit: Dampaknya Sangat Terasa;ekonomi;Kenaikan harga cabai rawit merah yang melonjak sejak akhir tahun 2024 lalu dikeluhkan para pedagang Warung Tegal (Warteg).;2025-01-10T02:43:28.000Z;https://jakarta.tribunnews.com/2025/01/10/harga-cabai-rawit-merah-tembus-rp100-ribu-pedagang-warteg-menjerit-dampaknya-sangat-terasa;tribun_jakarta
Di Balik Bukalapak Tutup Marketplace Produk Fisik, Ada Eks Menteri hingga Anak Mantan Presiden;ekonomi;Keputusan Bukalapak untuk menutup marketplace produk fisiknya membuat geger masyarakat.;2025-01-09T06:03:45.000Z;https://jakarta.tribunnews.com/2025/01/09/di-balik-bukalapak-tutup-marketplace-produk-fisik-ada-eks-menteri-hingga-anak-mantan-presiden;tribun_jakarta
Geger Bukalapak Tutup Marketplace: Simak Profil  Direksi dan Komisarisnya, Ada Putri Gus Dur;ekonomi;Setelah 10 tahun berdiri, Bukalapak memutuskan untuk menutup marketplacenya.;2025-01-08T07:35:07.000Z;https://jakarta.tribunnews.com/2025/01/08/geger-bukalapak-tutup-marketplace-simak-profil-direksi-dan-komisarisnya-ada-putri-gus-dur;tribun_jakarta
Dorong Literasi Keuangan, Bank Mandiri Kenalkan Produk Perbankan ke 93.000 Pelajar di Indonesia;ekonomi;Sepanjang 2024, Bank Mandiri telah berperan aktif dalam memberi edukasi maupun sosialisasi keuangan kepada lebih dari 88.899 ribu pelajar di Indonesia;2024-12-25T06:19:56.000Z;https://jakarta.tribunnews.com/2024/12/25/dorong-literasi-keuangan-bank-mandiri-kenalkan-produk-perbankan-ke-93000-pelajar-di-indonesia;tribun_jakarta
Bank Mandiri Perkuat Transformasi Digitalisasi di Sektor Kesehatan bersama RSAB Harapan Kita;ekonomi;Kasih inovasi solutif, Bank Mandiri perkuat transformasi digitalisasi di sektor kesehatan bersama dengan RSAB Harapan Kita;2024-12-23T11:06:56.000Z;https://jakarta.tribunnews.com/2024/12/23/bank-mandiri-perkuat-transformasi-digitalisasi-di-sektor-kesehatan-bersama-rsab-harapan-kita;tribun_jakarta
Sambut Natal 2024, Bank Mandiri Bagikan 2.000 Paket Bagi Masyarakat Marginal di Seluruh Indonesia;ekonomi;Sambut Natal 2024, Bank Mandiri bagikan 2.000 paket kebutuhan pokok hingga alat sekolah ke masyarakat marginal di seluruh Indonesia.;2024-12-21T09:29:29.000Z;https://jakarta.tribunnews.com/2024/12/21/sambut-natal-2024-bank-mandiri-bagikan-2000-paket-bagi-masyarakat-marginal-di-seluruh-indonesia;tribun_jakarta
Guna Penuhi Standar Global, Bank Mandiri Kembali Perkuat dan Perluas Sistem Keberlangsungan Bisnis;ekonomi;Guna memenuhi standar global, Bank Mandiri kembali memperkuat komitmennya dan memperluas Sistem Keberlangsungan Bisnis (BCMS).;2024-12-16T03:34:42.000Z;https://jakarta.tribunnews.com/2024/12/16/guna-penuhi-standar-global-bank-mandiri-kembali-perkuat-dan-perluas-sistem-keberlangsungan-bisnis;tribun_jakarta
Brand Lokal dan UMKM Berjaya di Puncak Kampanye 12.12 Birthday Sale, Penjualan Naik hingga 7x Lipat!;ekonomi;Kampanye 12.12 Birthday Sale yang berlangsung 15 November-12 Desember 2024 merupakan penutup dari rangkaian kampanye akhir tahun Shopee tahun ini;2024-12-15T06:26:56.000Z;https://jakarta.tribunnews.com/2024/12/15/brand-lokal-dan-umkm-berjaya-di-puncak-kampanye-1212-birthday-sale-penjualan-naik-hingga-7x-lipat;tribun_jakarta
Program Balappoin UMKM Jempolan dari Bank Mandiri, Pelaku Usaha Lokal Jadi Pemain Internasional;ekonomi;Dorong pertumbuhan ekonomi, program Balappoin UMKM Jempolan dari Bank Mandiri, pelaku usaha lokal bisa jadi pemain internasional.;2024-12-03T13:23:57.000Z;https://jakarta.tribunnews.com/2024/12/03/program-balappoin-umkm-jempolan-dari-bank-mandiri-pelaku-usaha-lokal-jadi-pemain-internasional;tribun_jakarta
Puncak Acara Kongsi-Kongsi 2024, Bank Mandiri Hadirkan Sesi Bincang Bisnis bersama Susi Pudjiastuti;ekonomi;Bikin nasabah jadi happy dengan menghadirkan sesi inspirasi bisnis, Bank Mandiri gelar acara puncak Kongsi-Kongsi 2024 bersama Susi Pudjiastuti.;2024-12-03T12:23:34.000Z;https://jakarta.tribunnews.com/2024/12/03/puncak-acara-kongsi-kongsi-2024-bank-mandiri-hadirkan-sesi-bincang-bisnis-bersama-susi-pudjiastuti;tribun_jakarta
Strategi Optimalkan Data Analytics, Bawa Bank Mandiri Berhasil Borong Penghargaan Internasional;ekonomi;Berhasil mengoptimalkan strategi dan inovasi data analytics membawa transformasi digital dari Bank Mandiri memborong banyak penghargaan internasional.;2024-11-11T04:57:24.000Z;https://jakarta.tribunnews.com/2024/11/11/strategi-optimalkan-data-analytics-bawa-bank-mandiri-berhasil-borong-penghargaan-internasional;tribun_jakarta
Rayakan Semangat HUT ke-26, Bank Mandiri Region IV/Jakarta 2 Hadirkan Pasar Murah di 20 Titik;ekonomi;Dalam rangka merayakan ulang tahun ke-26, Bank Mandiri kembali merealisasikan perannya sebagai agen perubahan dengan menggelar Pasar Murah Mandiri di;2024-10-03T03:19:23.000Z;https://jakarta.tribunnews.com/2024/10/03/rayakan-semangat-hut-ke-26-bank-mandiri-region-ivjakarta-2-hadirkan-pasar-murah-di-20-titik;tribun_jakarta
Perluas Ekosistem Digital di Sektor Transportasi, Bank Mandiri Perkuat Sinergi dengan KAI Group;ekonomi;Bank Mandiri dan KAI Group terus konsisten memperluas ekosistem digital untuk menghadirkan layanan yang Adaptif dan Solutif kepada masyarakat;2024-10-01T12:56:12.000Z;https://jakarta.tribunnews.com/2024/10/01/perluas-ekosistem-digital-di-sektor-transportasi-bank-mandiri-perkuat-sinergi-dengan-kai-group;tribun_jakarta
Skincare Saja Nggak Cukup! Berapa Sih Biaya Perawatan Kecantikan untuk Atasi Keriput?;gayahidup;Skincare Saja Nggak Cukup! Berapa Sih Biaya Perawatan Kecantikan untuk Atasi Keriput?;2025-02-22T17:06:21.000Z;https://jakarta.tribunnews.com/2025/02/23/skincare-saja-nggak-cukup-berapa-sih-biaya-perawatan-kecantikan-untuk-atasi-keriput;tribun_jakarta
Jelang Ramadan 2025, Ini Bacaan Lengkap Doa Ziarah Kubur Lengkap dengan Artinya;gayahidup;Menjelang bulan Ramadan, umat Muslim biasanya ziarah kubur untuk mendoakan keluarga atau orangtua yang sudah meninggal. Ini bacaan doanya;2025-02-22T14:09:35.000Z;https://jakarta.tribunnews.com/2025/02/22/jelang-ramadan-2025-ini-bacaan-lengkap-doa-ziarah-kubur-lengkap-dengan-artinya;tribun_jakarta
Sebentar Lagi Bulan Ramadan! Ini Keutamaan Bagi Orang yang Menyiapkan Makanan Berbuka;gayahidup;Sebentar Lagi Bulan Ramadan! Ini Keutamaan Bagi Orang yang Menyiapkan Makanan untuk Berbuka;2025-02-21T08:35:45.000Z;https://jakarta.tribunnews.com/2025/02/21/sebentar-lagi-bulan-ramadan-ini-keutamaan-bagi-orang-yang-menyiapkan-makanan-berbuka;tribun_jakarta
10 Amalan Ini Bisa Menghapus Dosa Bila Dikerjakan  Saat Ramadan, InsyaAllah Berkah!;gayahidup;10 Amalan Ini Bisa Menghapus Dosa Bila Dikerjakan  Saat Ramadan, InsyaAllah Berkah!;2025-02-18T09:43:54.000Z;https://jakarta.tribunnews.com/2025/02/18/10-amalan-ini-bisa-menghapus-dosa-bila-dikerjakan-saat-ramadan-insyaallah-berkah;tribun_jakarta
Kapan Batas Waktu untuk Bayar Utang Puasa? Begini Penjelasannya;gayahidup;Umat Islam yang memiliki utang puasa pada Ramadan sebelumnya, wajib untuk membayar dengan qadha puasa. Ini aturan batas waktunya;2025-02-18T07:57:57.000Z;https://jakarta.tribunnews.com/2025/02/18/kapan-batas-waktu-untuk-bayar-utang-puasa-begini-penjelasannya;tribun_jakarta
Cara Mengganti Utang Puasa Bagi Ibu Hamil, Begini Penjelasan Buya Yahya;gayahidup;Ibu hamil masuk golongan orang yang tidak diwajibkan berpuasa saat Ramadan. Begini cara mengganti utang puasa bagi ibu hamil;2025-02-17T06:51:36.000Z;https://jakarta.tribunnews.com/2025/02/17/cara-mengganti-utang-puasa-bagi-ibu-hamil-begini-penjelasan-buya-yahya;tribun_jakarta
Selain Orang yang Sakit Parah, Ini Golongan yang Diperbolehkan Tidak Puasa Selama Ramadan;gayahidup;Selain orang sakit, ini golongan orang yang diperbolehkan tidak berpuasa saat Ramadan menurut Islam.;2025-02-16T10:33:54.000Z;https://jakarta.tribunnews.com/2025/02/16/selain-orang-yang-sakit-parah-ini-golongan-yang-diperbolehkan-tidak-puasa-selama-ramadan;tribun_jakarta
Hukum Bila Tidak Mengganti Puasa Tahun Lalu Hingga Tiba Ramadan Berikutnya, Begini Penjelasannya;gayahidup;Begini Hukumnya Bila Tidak Mengganti Puasa Tahun Lalu Hingga Datang Ramadan Selanjutnya;2025-02-14T05:10:11.000Z;https://jakarta.tribunnews.com/2025/02/14/hukum-bila-tidak-mengganti-puasa-tahun-lalu-hingga-tiba-ramadan-berikutnya-begini-penjelasannya;tribun_jakarta
Jelang Nisfu Syaban Ketahui Amalan Sunah yang Bisa Dilakukan, InsyaAllah Bisa Menghapus Dosa;gayahidup;Jelang Nisfu Syaban Ketahui Amalan Sunah yang Bisa Dilakukan, InsyaAllah Bisa Menghapus Dosa;2025-02-12T06:54:25.000Z;https://jakarta.tribunnews.com/2025/02/12/jelang-nisfu-syaban-ketahui-amalan-sunah-yang-bisa-dilakukan-insyaallah-bisa-menghapus-dosa;tribun_jakarta
Dipercaya Bawa Sial, Ini 7 Hal yang Tak Boleh Dilakukan Saat Imlek;gayahidup;Perayaan Tahun Baru Imlek 2025 semakin dekat. Ini 7 pantangan yang tak boleh dilakukan bila tak ingin kena sial.;2025-01-13T05:29:13.000Z;https://jakarta.tribunnews.com/2025/01/13/dipercaya-bawa-sial-ini-7-hal-yang-tak-boleh-dilakukan-saat-imlek;tribun_jakarta
Tren Kecantikan 2025, Eva Mulia Clinic Hadirkan Inovasi Perawatan Skin Booster;gayahidup;Skin Booster Treatment hadir di Eva Mulia Clinic dan diformulasikan untuk masyarakat yang menginginkan kulit mulus dan bersinar secara instan.;2025-01-10T08:59:44.000Z;https://jakarta.tribunnews.com/2025/01/10/tren-kecantikan-2025-eva-mulia-clinic-hadirkan-inovasi-perawatan-skin-booster;tribun_jakarta
Resep Herbal Mengatasi Maag dari dr Zaidul Akbar, Aman Buat Ginjal;gayahidup;Terlalu sering mengonsumsi obat maag tidak baik untuk kesehatan ginjal, coba resep herbal untuk atasi maag dari dr Zaidul Akbar.;2025-01-07T09:23:20.000Z;https://jakarta.tribunnews.com/2025/01/07/resep-herbal-mengatasi-maag-dari-dr-zaidul-akbar-aman-buat-ginjal;tribun_jakarta
Bagaimana Hukum Menggabungkan Puasa Qadha dan Puasa Rajab 2025?;gayahidup;Bolehkah menggabungkan puasa rajab dengan puasa qadha untuk mengganti utang puasa Ramadan. Bagaimana hukumnya?;2025-01-07T07:17:24.000Z;https://jakarta.tribunnews.com/2025/01/07/bagaimana-hukum-menggabungkan-puasa-qadha-dan-puasa-rajab-2025;tribun_jakarta
Baca Selalu Doa Bulan Rajab 1446 H, Ini 6 Keutamaan Bagi yang Mengamalkannya;gayahidup;Jangan lupa baca doa bulan rajab 1446 Hijriah/2025, ada banyak keutamaan bagi yang mengamalkannya.;2025-01-07T04:19:30.000Z;https://jakarta.tribunnews.com/2025/01/07/baca-selalu-doa-bulan-rajab-1446-h-ini-6-keutamaan-bagi-yang-mengamalkannya;tribun_jakarta
Jelang Ramadhan 2025, Jangan Lupa Bayar Utang Puasa, Ini Bacaan Niat Puasa Qadha;gayahidup;Puasa Ramadhan 2025 tinggal 2 bulan lagi. Jangan lupa bayar utang puasa Ramadhan, simak doa dan bacaan niatnya;2025-01-07T03:17:29.000Z;https://jakarta.tribunnews.com/2025/01/07/jelang-ramadhan-2025-jangan-lupa-bayar-utang-puasa-ini-bacaan-niat-puasa-qadha;tribun_jakarta
Apa Itu Isra Miraj serta Kaitannya dengan Nabi Muhammad SAW? Ini Sejarah serta Kisahnya;gayahidup;Ada banyak kisah mengenai Isra Miraj yang dialami Nabi Muhammad SAW, terutama soal asal muasal turunnya perintah salat. Berikut sejarahnya.;2025-01-06T08:29:55.000Z;https://jakarta.tribunnews.com/2025/01/06/apa-itu-isra-miraj-serta-kaitannya-dengan-nabi-muhammad-saw-ini-sejarah-serta-kisahnya;tribun_jakarta
Mau Puasa Qadha Tapi Lupa Jumlah Utang Puasa, Begini Solusinya;gayahidup;Jangan lupa bayar utang puasa tahun lalu. Ini bacaan niat puasa qadha serta solusi jika lupa jumlah utang puasa.;2025-01-06T07:32:35.000Z;https://jakarta.tribunnews.com/2025/01/06/mau-puasa-qadha-tapi-lupa-jumlah-utang-puasa-begini-solusinya;tribun_jakarta
Selain Puasa Sunah, 5 Amalan Ini Juga Dianjurkan Dikerjakan pada Bulan Rajab 1446 H;gayahidup;Bukan cuma puasa sunnah, berikut ini sederet amalan yang dianjurkan di bulan Rajab 1446 H/2025. Banyak keutamaan bagi yang mengamalkannya.;2025-01-06T06:18:04.000Z;https://jakarta.tribunnews.com/2025/01/06/selain-puasa-sunah-5-amalan-ini-juga-dianjurkan-dikerjakan-pada-bulan-rajab-1446-h;tribun_jakarta
Jelang Perayaan Imlek 2025, Sudah Tahu Arti Gong Xi Fa Cai Sebenarnya?;gayahidup;Sering diucapkan saat perayaan Imlek, ternyata ini arti Gong Xi Fa Cai sebenarnya, bukan selamat Tahun Baru.;2025-01-05T09:00:31.000Z;https://jakarta.tribunnews.com/2025/01/05/jelang-perayaan-imlek-2025-sudah-tahu-arti-gong-xi-fa-cai-sebenarnya;tribun_jakarta
Puasa Rajab dan Puasa Qadha, Bolehkah Pelaksanaannya Digabung?;gayahidup;Bolehkah menggabungkan puasa rajab dengan puasa qadha untuk mengganti utang puasa Ramadan. Bagaimana hukumnya?;2025-01-05T06:23:53.000Z;https://jakarta.tribunnews.com/2025/01/05/puasa-rajab-dan-puasa-qadha-bolehkah-pelaksanaannya-digabung;tribun_jakarta
Viral Video Ahmad Dhani Ngaku Siap Terima Novi Vokalis Sukatani Jadi Staf, Mulan Jameela Mendukung?;hiburan;Video yang merekam Ahmad Dhani menyatakan kesiapannya untuk merekrut vokalis band Sukatani, Novi Citra Indriyati sebagai staf ahli di DPR RI viral.;2025-02-28T13:54:03.000Z;https://jakarta.tribunnews.com/2025/02/28/viral-video-ahmad-dhani-ngaku-siap-terima-novi-vokalis-sukatani-jadi-staf-mulan-jameela-mendukung;tribun_jakarta
BARU Terkuak Penyebab Baim Wong-Paula Cerai, Ada Tindakan Tak Pantas Terjadi,3 Saksi Ahli Memperkuat;hiburan;Baru terkuak penyebab perceraian yang terjadi antara Baim Wong dengan Paula Verhoeven di persidangan, sosok ini membongkar semuanya.;2025-02-27T04:43:22.000Z;https://jakarta.tribunnews.com/2025/02/27/baru-terkuak-penyebab-baim-wong-paula-cerai-ada-tindakan-tak-pantas-terjadi3-saksi-ahli-memperkuat;tribun_jakarta
Paula Verhoeven Disebut Terpental saat Jadi Korban KDRT, Baim Wong Bantah Singgung CCTV Tak Lengkap ;hiburan;Saksi ahli digital forensik atau IT dalam kasus perceraian Baim Wong dan Paula Verhoeven mengungkapkan adanya dugaan KDRT.;2025-02-26T12:49:04.000Z;https://jakarta.tribunnews.com/2025/02/26/paula-verhoeven-disebut-terpental-saat-jadi-korban-kdrt-baim-wong-bantah-singgung-cctv-tak-lengkap;tribun_jakarta
Pesulap Merah Tanggapi Isu Hotman Paris Sakit Karena Disantet, Penyakit Sebenarnya Terkuak;hiburan;Di media sosial beredar isu yang menyebut pengacara tersohor Hotman Paris sakit karena disantet. Pesulap merah buka suara!;2025-02-26T10:59:48.000Z;https://jakarta.tribunnews.com/2025/02/26/pesulap-merah-tanggapi-isu-hotman-paris-sakit-karena-disantet-penyakit-sebenarnya-terkuak;tribun_jakarta
Nikita Mirzani Tersangka Pemerasan Rp 4 M, Polisi Temukan Bukti Transfer dan Sita 8 HP;hiburan;Polisi menyita sejumlah barang bukti terkait kasus dugaan pemerasan dengan tersangka Nikita Mirzani dan asistennya berinisial IM.;2025-02-21T09:41:54.000Z;https://jakarta.tribunnews.com/2025/02/21/nikita-mirzani-tersangka-pemerasan-rp-4-m-polisi-temukan-bukti-transfer-dan-sita-8-hp;tribun_jakarta
Nikita Mirzani Tersangka Pemerasan Rp 4 Miliar, Polisi Temukan Bukti Transfer dan Sita 8 Ponsel;hiburan;Polisi menyita sejumlah barang bukti terkait kasus dugaan pemerasan dengan tersangka Nikita Mirzani dan asistennya berinisial IM.;2025-02-21T09:41:19.000Z;https://jakarta.tribunnews.com/2025/02/21/nikita-mirzani-tersangka-pemerasan-rp-4-miliar-polisi-temukan-bukti-transfer-dan-sita-8-ponsel;tribun_jakarta
Razman Nasution Ungkap Detik-detik Hotman Paris Mendadak Sakit di Sidang, Wajahnya Perlahan Pucat;hiburan;Pengacara Hotman Paris tiba-tiba jatuh sakit di ruang sidang, Kamis (20/2/2025).  Razman Nasution buka suara.;2025-02-21T02:25:27.000Z;https://jakarta.tribunnews.com/2025/02/21/razman-nasution-ungkap-detik-detik-hotman-paris-mendadak-sakit-di-sidang-wajahnya-perlahan-pucat;tribun_jakarta
Disuruh Fariz RM Beli Narkoba, Mantan Sopir Pribadi Diupah Rp 200 Ribu;hiburan;Pria berinisial ADK (46) terlibat dalam kasus narkoba yang menyeret musisi Fariz RM.;2025-02-20T11:45:13.000Z;https://jakarta.tribunnews.com/2025/02/20/disuruh-fariz-rm-beli-narkoba-mantan-sopir-pribadi-diupah-rp-200-ribu;tribun_jakarta
Reaksi Dokter Reza Gladys Tahu Nikita Mirzani Jadi Tersangka Pemerasan dan Pengancaman, Bahagia?;hiburan;Artis Nikita Mirzani ditetapkan sebagai tersangka dugaan pemerasan terhadap dokter Reza Gladys. Terkuak reaksi korbannya!;2025-02-20T07:35:55.000Z;https://jakarta.tribunnews.com/2025/02/20/reaksi-dokter-reza-gladys-tahu-nikita-mirzani-jadi-tersangka-pemerasan-dan-pengancaman-bahagia;tribun_jakarta
Fariz RM Resmi Jadi Tersangka Narkoba, Polisi Sita Barang Bukti Ganja dan Sabu;hiburan;Musisi Fariz RM resmi ditetapkan sebagai tersangka kasus narkoba. Polisi sita ganja dan sabu sebagai barang bukti.;2025-02-19T14:10:59.000Z;https://jakarta.tribunnews.com/2025/02/19/fariz-rm-resmi-jadi-tersangka-narkoba-polisi-sita-barang-bukti-ganja-dan-sabu;tribun_jakarta
Jika Tetap Ogah Jujur Soal Persetubuhan dan Aborsi, Vadel Badjideh Teracam Ditinggal Pengacara;hiburan;Sudah jatuh tertimpa tangga adalah pepatah yang tepat untuk menggambarkan nasib Vadel Badjideh.;2025-02-19T07:05:53.000Z;https://jakarta.tribunnews.com/2025/02/19/jika-tetap-ogah-jujur-soal-persetubuhan-dan-aborsi-vadel-badjideh-teracam-ditinggal-pengacara;tribun_jakarta
Bukan Cuma Halusinasi, Firdaus Oiwobo Tunjukkan Peta Lokasi Tanah 110.00 Hektare ke Ruben Onsu;hiburan;Firdaus Oiwobo akhirnya memberikan penjelasan mengenai kepemilikan tanah ratusan hektare. Tunjukkan peta ke Ruben Onsu.;2025-02-19T00:15:05.000Z;https://jakarta.tribunnews.com/2025/02/19/bukan-cuma-halusinasi-firdaus-oiwobo-tunjukkan-peta-lokasi-tanah-11000-hektare-ke-ruben-onsu;tribun_jakarta
Firdaus Oiwobo Ngaku Keluarga Elit Kerja di Istana, Minta Hotman Paris Pulang Kampung: Gak Pantes;hiburan;Firdaus Oiwobo tak terima. Kuasa hukum Razman Nasution tersebut justru meminta agar Hotman lah yang pulang kampung.;2025-02-18T23:18:43.000Z;https://jakarta.tribunnews.com/2025/02/19/firdaus-oiwobo-ngaku-keluarga-elit-kerja-di-istana-minta-hotman-paris-pulang-kampung-gak-pantes;tribun_jakarta
Rocky Gerung Tanggapi Pidato Prabowo yang Puji Setinggi Langit Jokowi, Soroti Nasib Gibran di 2029;hiburan;Prabowo Subianto memuji Presiden ke-7 RI Joko Widodo (Jokowi) saat HUT ke-17 Partai Gerindra di Sentul, Bogor, Jawa Barat, Sabtu (15/2/2025).;2025-02-17T23:32:15.000Z;https://jakarta.tribunnews.com/2025/02/18/rocky-gerung-tanggapi-pidato-prabowo-yang-puji-setinggi-langit-jokowi-soroti-nasib-gibran-di-2029;tribun_jakarta
3 Fakta Soal Dugaan Ijazah Palsu Firdaus Oiwobo dan Razman Nasution, Pihak Kampus Sudah Buka Suara;hiburan;Fakta-fakta terkait dugaan ijazah palsu Firdaus Oiwobo dan Razman Nasution terkuak, pihak kampus sudah buka suara!;2025-02-17T06:34:56.000Z;https://jakarta.tribunnews.com/2025/02/17/3-fakta-soal-dugaan-ijazah-palsu-firdaus-oiwobo-dan-razman-nasution-pihak-kampus-sudah-buka-suara;tribun_jakarta
Firdaus Oiwobo Bantah Ijazahnya Palsu, Sebut Sedang Berjuang Raih Gelar Doktor Bidang Hukum;hiburan;Ijazah Razman Nasution dan Firdaus Oiwobo diduga palsu. Tapi dibantah, ngaku sedang berjuang raih gelar doktor.;2025-02-17T04:00:04.000Z;https://jakarta.tribunnews.com/2025/02/17/firdaus-oiwobo-bantah-ijazahnya-palsu-sebut-sedang-berjuang-raih-gelar-doktor-bidang-hukum;tribun_jakarta
Razman Nasution Temukan Celah dari Sumpah Advokat yang Dibekukan, Sebut Statusnya di Sidang Terdakwa;hiburan;Polemik antara dua advokat  Hotman Paris dan Razman Nasution terus mengemuka. Terutama setelah Razman Nasution dijatuhi sanksi.;2025-02-17T01:49:30.000Z;https://jakarta.tribunnews.com/2025/02/17/razman-nasution-temukan-celah-dari-sumpah-advokat-yang-dibekukan-sebut-statusnya-di-sidang-terdakwa;tribun_jakarta
Firdaus Oiwobo Jelaskan Asal-usul Gunung Uranium, Mengaku Warisan Kakek Buyutnya Sultan Bima;hiburan;Firdaus Oiwobo membalas ledekan pengacara kondang Hotman Paris mengenai dirinya yang mengaku mempunyai gunung uranium.;2025-02-16T23:32:51.000Z;https://jakarta.tribunnews.com/2025/02/17/firdaus-oiwobo-jelaskan-asal-usul-gunung-uranium-mengaku-warisan-kakek-buyutnya-sultan-bima;tribun_jakarta
